"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045652","regulation of megakaryocyte differentiation","21/6369","38/18860",0.552631578947368,1.6364628009024,2.80432465342573,0.00519520845107097,0.0310035460199215,0.0225053355991225,"MEF2C/MYB/H4C8/PF4/HMGB2/FAXDC2/GATA2/MTURN/H4C3/H4C11/H4C16/EIF6/H4C15/H4C14/H4C12/H4C13/H4C9/H4C5/H4C4/H4C1/H4C2",21
"GO:0086004","regulation of cardiac muscle cell contraction","21/6369","38/18860",0.552631578947368,1.6364628009024,2.80432465342573,0.00519520845107097,0.0310035460199215,0.0225053355991225,"ATP1A2/DSG2/PKP2/DLG1/DSP/CAV1/PDE4D/DSC2/GATA4/HCN4/ADCY10/ANK2/CACNA1C/JUP/CAV3/SCN5A/PDE4B/ATP2A1/PLN/RYR2/GJA5",21
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","45/6369","96/18860",0.46875,1.38807112576543,2.72195277074006,0.00519579704484088,0.0310035460199215,0.0225053355991225,"DPF1/TACC3/SPDL1/TRIP13/ACTL6B/NDC80/BIRC5/CDC6/SMARCB1/BCL7A/FBXO5/TTK/MAD2L2/CDC20/CENPF/DUSP1/TEX14/ZWINT/XRCC3/DLGAP5/CCNB1/CDCA8/ESPL1/USP44/ACTL6A/KNL1/HECW2/CENPE/NUF2/INCENP/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1/ANAPC7",45
"GO:0006692","prostanoid metabolic process","27/6369","52/18860",0.519230769230769,1.53755570854016,2.77172534099755,0.0052151380251879,0.031031295460672,0.0225254787942388,"CD74/TBXAS1/PLA2G10/EDN1/PTGR1/PTGDS/ATP6V1B1/PTGIS/IL1B/EDN2/GSTM1/PTGES2/PTGES/AKR1C2/CBR1/HPGDS/HPGD/FABP5/CTHRC1/CYP2S1/PLA2G4F/CYP4F8/AKR1C1/AKR1C3/AKR1C4/MIF/GSTA1",27
"GO:0042572","retinol metabolic process","27/6369","52/18860",0.519230769230769,1.53755570854016,2.77172534099755,0.0052151380251879,0.031031295460672,0.0225254787942388,"HSD17B6/RDH8/CYP2D6/CYP2C18/RPE65/RDH10/LRAT/ALDH1A2/RBP4/RDH16/RDH12/CYP1A1/CYP1A2/AWAT2/CYP3A7/SDR9C7/SDR16C5/CEL/PNPLA2/CYP27C1/ADH1A/AKR1C3/ADH7/ADH1B/AKR1B10/AKR1B15/ADH1C",27
"GO:1990573","potassium ion import across plasma membrane","27/6369","52/18860",0.519230769230769,1.53755570854016,2.77172534099755,0.0052151380251879,0.031031295460672,0.0225254787942388,"ATP1A2/KCNQ1/KCNH2/ABCC9/ATP1B3/ATP12A/DLG1/HCN2/ATP1A3/ATP4A/KCNJ5/KCNJ8/SLC12A4/ATP1B2/HCN4/HCN3/ANK2/KCNJ6/KCNJ15/KCNJ9/KCNK5/KCNJ4/KCNK9/KCNJ10/KCNJ14/SLC12A8/KCNJ18",27
"GO:0002726","positive regulation of T cell cytokine production","17/6369","29/18860",0.586206896551724,1.73588664923308,2.83184567102283,0.00522787785806786,0.031077919311985,0.0225593228396925,"PRKCZ/TBX21/CD81/IL1R1/IL18R1/TNFSF4/SASH3/IL1B/RSAD2/IL6/SECTM1/XCL1/NLRP3/FZD5/B2M/CD55/ARID5A",17
"GO:0000768","syncytium formation by plasma membrane fusion","32/6369","64/18860",0.5,1.48060920081645,2.75008235802136,0.00525718445180468,0.0311936122388448,0.0226433038186344,"CFLAR/TYROBP/EHD2/RAPGEF3/CACNA1S/TREM2/NFATC2/EHD1/CD81/RIPOR2/MYOG/TNFSF14/MYOD1/PTGFRN/DOCK2/ADGRB3/GCM1/CD53/KCNH1/TCTA/ADAM12/OCSTAMP/CD109/SCGB3A1/NPHS1/DCSTAMP/CXCL10/TMEM182/ADGRB1/CAV3/CACNA1H/ERVFRD-1",32
"GO:0140253","cell-cell fusion","32/6369","64/18860",0.5,1.48060920081645,2.75008235802136,0.00525718445180468,0.0311936122388448,0.0226433038186344,"CFLAR/TYROBP/EHD2/RAPGEF3/CACNA1S/TREM2/NFATC2/EHD1/CD81/RIPOR2/MYOG/TNFSF14/MYOD1/PTGFRN/DOCK2/ADGRB3/GCM1/CD53/KCNH1/TCTA/ADAM12/OCSTAMP/CD109/SCGB3A1/NPHS1/DCSTAMP/CXCL10/TMEM182/ADGRB1/CAV3/CACNA1H/ERVFRD-1",32
"GO:0060070","canonical Wnt signaling pathway","135/6369","333/18860",0.405405405405405,1.20049394660794,2.63582869287816,0.0054225007070326,0.0321259672434355,0.0233200961527226,"WNT16/HECW1/ISL1/SNAI2/ADGRA2/CDH3/TLE2/ASPM/FGF10/NLE1/JADE1/EDN1/WNT11/SOX10/GID8/RSPO4/FERMT1/SMAD7/TBL1X/FGF9/SFRP1/DKK4/DLX5/CAV1/WNT2/DKK1/WNT3/COL1A1/NHERF1/FOLR1/MDK/GLI1/WNT5B/FZD10/TBX18/SEMA5A/WNT5A/IGFBP2/WNT6/SDC1/HDAC1/MAD2L2/SFRP5/EGR1/RECK/SNAI1/NDP/SOX4/SOX9/BMP2/ZBED3/LRP4/WNT10A/SCEL/EDNRB/KLF4/FGF2/LEF1/EGF/PRICKLE1/LGR5/NKD1/RBMS3/LIMD1/SFRP2/DAAM2/TPBG/RSPO3/EGFR/RSPO2/LATS2/DIXDC1/PTPRO/EDNRA/DAB2/NR4A2/OTULIN/WNT3A/WNT7A/DKK2/FZD7/GNAQ/DVL3/DRAXIN/WNT4/FRZB/FZD5/SOX17/FZD6/CTHRC1/WNK2/FRAT1/ILK/MESP1/GREM1/TMEM88/SOST/AXIN2/RSPO1/ZEB2/CTNND2/WNT10B/CDH2/RARG/TMEM196/JUP/FZD4/DDIT3/RUVBL1/TBL1XR1/AMER3/SHISA3/GPC5/SOX2/SIAH2/NKX2-5/KREMEN1/ZNF703/AMER1/LYPD6/WNT7B/TMEM198/FZD9/SHISA6/LRRK2/SULF2/DACT3/NRARP/TMEM278/LGR4/TMEM170B/FRMD8P1/FOXD1/MIR145/LINC00941",135
"GO:0010876","lipid localization","190/6369","483/18860",0.393374741200828,1.16486852238148,2.62102011447513,0.00542606609301936,0.0321259672434355,0.0233200961527226,"CFTR/SLC4A1/NOS2/SYT7/NR1H4/NPC1L1/ABCC2/MSR1/KCNQ1/ATP11B/ACSL4/ATP11A/GAL/DRD4/PLA2G10/ACACB/EDN1/ABCB1/CETP/P2RX7/APOH/TREM2/NFKBIA/SLCO4A1/NTSR1/OXT/NME4/ABCC1/KCNN4/RETN/CAV1/PLEKHA8/LIPA/EHD1/APOA5/SLCO1B3/SLC22A2/CERT1/RBP2/RBP1/PLSCR4/POMC/KDM5B/SLC2A1/PLPPR4/STX12/APOA1/ATP10B/MYB/ABCG2/SPP1/ECRG4/NPC2/TNFSF11/CLU/LYPLA1/LRAT/ABCC11/KCNJ8/CRY2/FABP3/SFTPA1/LRP1/ATP8A1/GOT2/SLC10A2/IL1B/C3/WNK4/PLA2G5/APOL3/LBP/LDLR/APOC1/ATP8B3/PPARG/CFHR4/SLCO1B1/SPX/SLC43A3/CD36/HILPDA/IL6/SLC22A7/SLCO2B1/TTPA/THBS1/STRA6/CYP19A1/RBP4/PLA2G12B/EGF/SLCO1C1/GLTP/ABCA8/PRELID3A/CRABP2/SLC27A3/REN/ABCG8/ABCA12/AGTR1/SLC10A6/ANO7/STAR/CRH/PMP2/PLIN2/SIGMAR1/PTGES/DRD2/SLC22A9/ACSL1/DAB2/BMP6/PLA2R1/ABCA9/ABCA6/ABCA10/ESYT3/PLA2G2F/APOA2/ACE/NAXE/PLSCR2/SLC51A/ETNPPL/FABP7/FABP5/STOML2/CRABP1/GALR1/ABCA3/SLC22A11/MFSD2A/SERINC2/PLA2G4F/KCNK9/FABP4/PLA2G1B/STARD5/STARD6/SLCO2A1/LEP/FZD4/LPL/CIDEA/ANO6/PNPLA2/SLC25A20/ERFE/APOLD1/ABCA13/ADIPOQ/ATG9B/SPNS3/TSKU/SPNS2/SLC25A21/SLC25A10/TNFAIP8L3/APOBR/OSBP2/APOO/ANO9/CYP4F2/SLC51B/PRELID2/CYP4A11/AKR1C1/PLA2G2A/CLN3/ACSL5/NMB/AKR1C4/ABCA4/CES1/DISP3/FABP9/CPT1B/ATP10A/MIR27B/PLIN5/XKR9/MIF/YJEFN3/SLC5A8/XKR7/IKBKE/MIR145",190
"GO:0050806","positive regulation of synaptic transmission","78/6369","181/18860",0.430939226519337,1.27610516755451,2.6652218302818,0.00542952673468825,0.0321259672434355,0.0233200961527226,"BAIAP3/TYROBP/SLC4A8/CAMK2B/PRKCZ/SYT1/CAMK2A/CACNG5/CACNG4/SLC8A3/OXT/NALCN/RETN/GRIN2D/CACNG7/PTN/STX1A/CRHR2/SLC1A1/CCL2/MPP2/NMU/NR2E1/FXR1/TNR/KMO/SLC8A2/ADRA1A/CCR2/PRKCG/SLC7A10/LILRB2/GFAP/EPHB2/SERPINE2/STXBP1/ARRB2/IGSF11/CRH/NTRK2/CACNA1B/DRD2/GPR158/NRGN/GRIA1/SLC24A2/MICU3/SORCS3/SHANK2/LRRTM1/GRIK2/GPER1/RAPSN/CACNG2/FAM107A/CA7/NSG1/NLGN1/PRKCE/CLSTN1/SYT12/HAP1/CHRNA7/GRIN1/SLITRK4/AKAP5/NRXN1/GRIN2A/DRD1/SLC18A3/SHISA7/RELN/MME/LAMA2/ARC/AGER/VAMP2/SHANK3",78
"GO:0035567","non-canonical Wnt signaling pathway","34/6369","69/18860",0.492753623188406,1.4591510964568,2.72835938166601,0.00548249695640576,0.0324091261312904,0.0235256399248754,"CELSR3/MYOC/WNT11/SPEF1/SFRP1/DKK1/WNT5B/FZD10/WNT5A/SFRP5/PRICKLE1/NKD1/ARHGEF19/CELSR2/SFRP2/DAAM2/RSPO3/DAB2/WNT3A/WNT7A/FZD7/DVL3/WNT4/VANGL2/FRZB/FZD5/PRICKLE2/FZD6/CTHRC1/VANGL1/FZD4/LBX2/WNT7B/FZD9",34
"GO:0007338","single fertilization","84/6369","197/18860",0.426395939086294,1.26265150120388,2.64617537091913,0.00565037469744283,0.0333703862606666,0.0242234143599599,"HOXA11/SPA17/TRPC7/PLA2G10/HOXA9/FETUB/ACR/ZP2/PLAT/ADAM2/FOLR1/FOLR3/STX2/CCT4/ZP4/KDM5B/BBOF1/TCP1/PAEP/HVCN1/DEFB126/CCDC136/HOXD9/HOXD10/ATP8B3/PKDREJ/TEX101/LRRIQ1/ADAM20/SYT6/CCDC146/GARIN1B/CCT7/STXBP1/SPAG8/TRPC6/TRPC3/PLCZ1/ADAM21/LRRC46/FCRL5/ZAN/ZP1/ALDOA/CCT5/ITPR1/TRIM36/CCNO/CLGN/DRC1/LY6K/SMCP/ANTXR2/DCST2/DCST1/CCT3/SPINK1/FOLR2/CCT2/CFAP52/ADAM18/AR/CDK1/NLRP5/PRND/UMODL1/RNASE10/CCDC87/FOXL2/PRSS55/ZP3/ASTL/CACNA1H/ADAM32/ODAD3/UNC13B/GMNC/TEX46/MCIDAS/CFAP57/HOXA10/NOX5/SPESP1/LCN6",84
"GO:0035150","regulation of tube size","71/6369","163/18860",0.43558282208589,1.28985586819593,2.65391058054599,0.00569519705663885,0.0336037837503914,0.0243928365554364,"GCLC/TBXA2R/ATP1A2/CPS1/GCLM/ADRB1/TBXAS1/ABCC9/IRAG1/EDN1/CAV1/P2RX1/SLC6A4/GAB1/KAT2B/RGS2/ADRA1A/NPPB/KCNJ8/DBH/AVPR2/EDN2/KLF2/DOCK4/KCNA5/NTS/MTNR1B/EDNRB/REN/ITGA9/AGTR1/HTR7/ADM/EDNRA/ACE/CBS/LOC102724560/NPPC/GUCY1A1/F2RL1/GPER1/NOS3/SVEP1/VSTM4/SERPINF2/SCNN1B/ADRB2/NPR1/P2RY1/ADRA1B/ADORA2B/APLN/FGG/FGA/FGB/ADRA1D/ADCY6/LEP/HTR1A/HTR1D/AGTR2/SLC8A1/DRD1/PRKG1/KEL/BMPR2/ITGA1/HBB/PECAM1/GJA5/ADRA2B",71
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","38/6369","79/18860",0.481012658227848,1.42438353496267,2.69903841483269,0.00576325722904327,0.0339737312190206,0.0246613797707898,"GPRC5A/TNK2/FGFR3/FGF10/CASS4/IL11/PTK6/ANGPT4/SFRP1/CADM4/UNC119/NEDD9/HRG/HES1/ARHGEF2/TNFSF18/FLT3/LIF/EPHA7/IL6/ENPP2/IL21/FGF7/SFRP2/EGFR/BANK1/ANGPT1/SAMSN1/ITGB2/IL20/IL31RA/DOK7/ERBB4/RAP2B/IFNL1/CSF1R/TNFRSF18/LILRA5",38
"GO:0003181","atrioventricular valve morphogenesis","16/6369","27/18860",0.592592592592593,1.75479608985654,2.80251613131523,0.00579104574505578,0.0340109887733257,0.0246884248630738,"TBX5/TGFB2/TWIST1/SOX4/BMP2/OLFM1/GATA4/SMAD6/CCN1/TGFBR2/HEYL/HEY1/DCHS1/AXIN2/SLIT3/BMPR2",16
"GO:0010842","retina layer formation","16/6369","27/18860",0.592592592592593,1.75479608985654,2.80251613131523,0.00579104574505578,0.0340109887733257,0.0246884248630738,"TFAP2B/SDK2/RS1/CALB1/TSPAN12/SLC1A1/NDP/CRB1/TFAP2A/FOXN4/SDK1/MEGF11/FAT3/PTPRM/FJX1/LHX1",16
"GO:0048596","embryonic camera-type eye morphogenesis","16/6369","27/18860",0.592592592592593,1.75479608985654,2.80251613131523,0.00579104574505578,0.0340109887733257,0.0246884248630738,"WNT16/PAX6/PAX2/BMP7/WNT5A/TBX2/TWIST1/TFAP2A/STRA6/SIX3/ZEB1/FZD5/IHH/CITED2/SOX11/TH",16
"GO:0071624","positive regulation of granulocyte chemotaxis","16/6369","27/18860",0.592592592592593,1.75479608985654,2.80251613131523,0.00579104574505578,0.0340109887733257,0.0246884248630738,"CD74/DAPK2/EDN1/C1QBP/MDK/IL23A/RIPOR2/PERP/NCKAP1L/LBP/CCL21/XCL1/S100A7/C3AR1/S100A14/C5AR1",16
"GO:0006691","leukotriene metabolic process","20/6369","36/18860",0.555555555555556,1.64512133424051,2.76651511993515,0.00584781561913621,0.0342808580744368,0.0248843217835583,"ALOX5/CPA1/GGTLC2/ABCC1/PTGR1/ALOX12/LTA4H/PLA2G5/ALOX5AP/GGTLC1/NCF1/CAMP/DPEP2/PLA2G1B/CYP4F2/CYP4F3/CYP4A11/GGTA1/LTC4S/GGTLC3",20
"GO:0071392","cellular response to estradiol stimulus","20/6369","36/18860",0.555555555555556,1.64512133424051,2.76651511993515,0.00584781561913621,0.0342808580744368,0.0248843217835583,"CFLAR/ABCB1/SFRP1/MSX2/KIF18A/MYOG/RAMP3/MYOD1/SSTR1/CCNA2/SRD5A1/CRHBP/EGFR/POU4F2/POU4F1/H2AZ1/ITGA2/GPER1/SSTR2/ZNF703",20
"GO:0006693","prostaglandin metabolic process","26/6369","50/18860",0.52,1.53983356884911,2.72927213999296,0.00591318313583932,0.0345681194942931,0.0250928435653698,"CD74/TBXAS1/PLA2G10/EDN1/PTGR1/PTGDS/ATP6V1B1/PTGIS/IL1B/EDN2/GSTM1/PTGES2/PTGES/AKR1C2/HPGDS/HPGD/FABP5/CTHRC1/CYP2S1/PLA2G4F/CYP4F8/AKR1C1/AKR1C3/AKR1C4/MIF/GSTA1",26
"GO:0010837","regulation of keratinocyte proliferation","26/6369","50/18860",0.52,1.53983356884911,2.72927213999296,0.00591318313583932,0.0345681194942931,0.0250928435653698,"SNAI2/CDH3/FGF10/TP63/TGM1/OVOL3/AREG/MDK/IL17A/IFT57/IRF6/KLF9/SLURP1/BCL11B/ZFP36/FGF7/CRNN/CASK/ZEB1/CD109/HAS2/OVOL1/SFN/PRKD1/GPR15LG/EPPK1",26
"GO:0022602","ovulation cycle process","26/6369","50/18860",0.52,1.53983356884911,2.72927213999296,0.00591318313583932,0.0345681194942931,0.0250928435653698,"PTPRN/AFP/PGR/TGFB2/AMH/RETN/NR5A2/MMP19/STAT5A/CGA/NR5A1/SLIT2/ADAMTS1/NPPC/PTX3/NPY5R/NOS3/SGPL1/FSHR/LEP/FZD4/GPR149/SLIT3/ROBO2/ZP3/NOTCH4",26
"GO:0052652","cyclic purine nucleotide metabolic process","23/6369","43/18860",0.534883720930233,1.58390751715249,2.73715538318948,0.00602297516372004,0.0351127816122299,0.0254882113644086,"PDE4A/GUCY2C/ADCY2/PTHLH/NTSR1/PDE4C/PDE8B/PDE4D/NPPB/ADCY4/PDE5A/ADCY10/GUCY1A2/ADCY9/NPPC/GUCY1A1/NPR1/PDE7B/ADCY6/CACNB4/PDE4B/PDE2A/OSTN",23
"GO:1902742","apoptotic process involved in development","23/6369","43/18860",0.534883720930233,1.58390751715249,2.73715538318948,0.00602297516372004,0.0351127816122299,0.0254882113644086,"TNFRSF1B/BAK1/SPI1/FGF4/PAX2/TGFB2/BMP7/SIX3/LEF1/CCN1/SLIT2/MEGF10/CDKN2A/CHEK1/FZD5/HAND2/SCRIB/NKX2-5/SLIT3/JAG2/ROBO2/XKR7/HNF1B",23
"GO:1903115","regulation of actin filament-based movement","23/6369","43/18860",0.534883720930233,1.58390751715249,2.73715538318948,0.00602297516372004,0.0351127816122299,0.0254882113644086,"ATP1A2/DSG2/PKP2/DLG1/DSP/CAV1/PDE4D/TNNC1/DSC2/GATA4/HCN4/ADCY10/ANK2/CACNA1C/ZEB2/JUP/CAV3/SCN5A/PDE4B/ATP2A1/PLN/RYR2/GJA5",23
"GO:0051208","sequestering of calcium ion","62/6369","140/18860",0.442857142857143,1.31139672072315,2.6407146871626,0.00605495137538519,0.035266752634022,0.0255999782415183,"CX3CL1/ATP1A2/PTPRC/CACNA1S/P2RX7/MCOLN1/JPH4/CAPN3/KCNK16/NTSR1/CEMIP/PDE4D/PLCH1/PLCL1/CASQ2/F2RL3/HRC/APLNR/CCL21/PLCB2/PLCE1/FGF2/METTL21C/TRPM2/XCL1/ANK2/HTR2C/DRD2/PLCH2/JPH2/ITPR1/CACNA1C/AKAP6/JPH3/UBASH3B/PLCL2/CLIC2/GPER1/IL13/CXCL10/GP9/PRKCE/P2RY6/HAP1/DDIT3/CALML3/GP5/F2/SLC8A1/PRKD1/DRD1/GP1BA/TRDN/NPSR1/RYR1/ANXA6/ERO1A/PLN/RYR2/LIME1/GSTM2/CCL3",62
"GO:0032970","regulation of actin filament-based process","160/6369","402/18860",0.398009950248756,1.17859438870962,2.58454956852114,0.00612109631689948,0.0356192721397539,0.0258558705764349,"CX3CL1/BAIAP2L1/CCL26/ARHGAP44/RHOBTB2/WAS/ATP1A2/MYOC/DSG2/GPM6B/ARHGAP6/ELN/ARHGEF5/CYFIP2/PKP2/LIMCH1/NGEF/PFN2/MYO3B/RHOBTB1/FERMT2/ADD2/FSCN1/DLG1/ACTN2/EDN1/RAPGEF3/TGFB2/MYO3A/DSP/NRP1/SH3BP1/HCK/RGCC/CORO2B/TJP1/SFRP1/PIK3R2/CAV1/CCL24/CXCL12/CSF3/RND2/BST1/FZD10/NEDD9/WASF1/SEMA5A/PDE4D/HRG/ECT2/ARHGEF26/TNNC1/SPTBN1/PLEK/STMN1/APOA1/CCN2/ARAP3/SORBS3/NCKAP1L/LRP1/PREX1/ARHGAP40/SDC4/VIL1/BAIAP2L2/CGNL1/GMFG/ARHGEF16/INPP5K/WASF3/DSC2/FHOD3/FHOD1/GATA4/TMOD1/CCL21/RDX/HCN4/RHOF/FRMD6/GPR65/MYLK3/RAB40B/TRPM2/ARHGEF19/ADCY10/SLIT2/ANK2/IQGAP2/DAAM2/ARHGAP18/ABRACL/EPHA1/PAK1/ESAM/DIXDC1/CACNA1C/TWF1/PLEKHH2/BAG4/GRHL3/DVL3/NPHS1/WNT4/DNAI3/VANGL2/XIRP2/LMOD3/LMOD1/PRKCD/F2RL1/DLC1/CFL2/FRMD7/JAM3/SYNPO2L/SERPINF2/FAM107A/ZEB2/RAC3/AKAP13/S1PR1/PRKCE/PTGER4/SYNPO/SYNPO2/RND1/RHOD/NAA20/JUP/SPTBN2/HRAS/CDK5R1/CAPZA3/MYADM/CAV3/CSF1R/NEB/SCN5A/TACSTD2/PRKD1/PDE4B/CARMIL3/KANK3/PEAK3/ATP2A1/CD47/KANK2/SPTAN1/CYRIA/PLN/RYR2/ARHGEF15/TMSB4X/MIR149/PDXP/SHANK3/GJA5",160
"GO:0006949","syncytium formation","33/6369","67/18860",0.492537313432836,1.45851055602815,2.6846336757429,0.00621532927175688,0.0361013213520837,0.0262057879469126,"CFLAR/TYROBP/EHD2/RAPGEF3/CACNA1S/TREM2/NFATC2/EHD1/CD81/RIPOR2/MYOG/TNFSF14/MYOD1/PTGFRN/DOCK2/ADGRB3/GCM1/CYP19A1/CD53/KCNH1/TCTA/ADAM12/OCSTAMP/CD109/SCGB3A1/NPHS1/DCSTAMP/CXCL10/TMEM182/ADGRB1/CAV3/CACNA1H/ERVFRD-1",33
"GO:0060675","ureteric bud morphogenesis","33/6369","67/18860",0.492537313432836,1.45851055602815,2.6846336757429,0.00621532927175688,0.0361013213520837,0.0262057879469126,"HOXA11/DLG1/PAX2/WNT11/SIX4/SALL1/FGF8/HES1/WNT6/TCF21/SOX9/BMP2/SIX1/SMO/HOXD11/FGF2/GREB1L/HS3ST3A1/WNT4/KIF26B/ILK/DCHS1/GREM1/GDNF/NPNT/SIX2/AGTR2/TACSTD2/LGR4/FOXD1/HOXB7/LHX1/HNF1B",33
"GO:0008608","attachment of spindle microtubules to kinetochore","28/6369","55/18860",0.509090909090909,1.50752936810403,2.69154846371675,0.00639116296485957,0.0368142793708834,0.026723320988806,"SPAG5/NDC80/BIRC5/KAT2B/ECT2/NEK2/TEX14/KNSTRN/SGO1/CCNB1/CDCA8/KNL1/CENPE/KIF2C/NUF2/INCENP/DSN1/SPC25/SKA1/RACGAP1/SPC24/SKA3/CDT1/CDK1/ZWILCH/AURKB/RCC2/KNTC1",28
"GO:0032964","collagen biosynthetic process","28/6369","55/18860",0.509090909090909,1.50752936810403,2.69154846371675,0.00639116296485957,0.0368142793708834,0.026723320988806,"VIM/RGCC/COL1A1/P3H3/RAP1A/MYB/COL5A1/IL6/CBX8/P3H4/RCN3/SERPINH1/CREB3L1/IL6R/CYGB/WNT4/DDR2/NPPC/IHH/KLF15/ITGA2/SERPINB7/SERPINF2/CYP7A1/CIITA/F2/MIR149/MIR145",28
"GO:0022410","circadian sleep/wake cycle process","15/6369","25/18860",0.6,1.77673104097975,2.77494387754641,0.00639215034018727,0.0368142793708834,0.026723320988806,"ADRB1/PTGDS/NMU/FXR1/GHRH/MTNR1B/PARP1/CRH/DRD2/CHRNB2/CSF2/NLGN1/BTBD9/ADA/PLN",15
"GO:0032528","microvillus organization","15/6369","25/18860",0.6,1.77673104097975,2.77494387754641,0.00639215034018727,0.0368142793708834,0.026723320988806,"USH1C/FSCN1/PLD1/RAP1GAP/KLF5/NHERF1/RAPGEF2/VIL1/PODXL/STK26/RDX/TNIK/MYO1A/GLDN/ESPN",15
"GO:0035902","response to immobilization stress","15/6369","25/18860",0.6,1.77673104097975,2.77494387754641,0.00639215034018727,0.0368142793708834,0.026723320988806,"GAL/GPI/PITX3/MYRF/GLTP/CYP1A1/REN/CRH/TFF1/NR0B1/FOS/UGT8/UCN3/PENK/FOXO4",15
"GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","15/6369","25/18860",0.6,1.77673104097975,2.77494387754641,0.00639215034018727,0.0368142793708834,0.026723320988806,"GPC1/NGFR/WNT5A/SULF1/THBS1/FGF2/CREB3L1/WNT4/SPRY1/APLN/SHISA2/SPRY4/SULF2/MIR149/MIR573",15
"GO:0046697","decidualization","15/6369","25/18860",0.6,1.77673104097975,2.77494387754641,0.00639215034018727,0.0368142793708834,0.026723320988806,"PTN/CYP27B1/STC2/SPP1/GHSR/PTGIS/NDP/LIF/PARP1/TPPP3/TCF23/CITED2/DCAF13/JUNB/EPOR",15
"GO:0072677","eosinophil migration","15/6369","25/18860",0.6,1.77673104097975,2.77494387754641,0.00639215034018727,0.0368142793708834,0.026723320988806,"CX3CL1/CCL26/DAPK2/CCL24/CCL7/CCL2/CCL25/LGALS3/CCL21/PTGER4/SCG2/CCL13/CCL16/CCL4/CCL3",15
"GO:2000831","regulation of steroid hormone secretion","15/6369","25/18860",0.6,1.77673104097975,2.77494387754641,0.00639215034018727,0.0368142793708834,0.026723320988806,"GAL/RETN/POMC/KDM5B/SPP1/ECRG4/CRY2/CYP19A1/REN/AGTR1/CRH/DAB2/BMP6/GALR1/KCNK9",15
"GO:0032890","regulation of organic acid transport","35/6369","72/18860",0.486111111111111,1.43948116746044,2.66785727821243,0.00639885365888979,0.0368142793708834,0.026723320988806,"ATP1A2/ACSL4/PLA2G10/EDN1/P2RX7/NTSR1/OXT/SLC7A5/RGS2/KMO/TNFSF11/FABP3/IL1B/SYT4/STXBP1/THBS1/ARL6IP5/PTGES/SLC43A1/ACSL1/PLA2R1/NPY5R/CLDN2/SLC43A2/TRH/LEP/ERFE/SLC17A8/PRKG1/CYP4F2/CYP4A11/SLC38A3/ACSL5/CES1/MIF",35
"GO:0006835","dicarboxylic acid transport","49/6369","107/18860",0.457943925233645,1.35607197831787,2.63748901828227,0.00640778761970717,0.0368142793708834,0.026723320988806,"SLC25A13/SLC13A2/ATP1A2/ABCC2/LRP2/KCNK2/P2RX7/SLC26A3/NTSR1/SLC17A7/SLC1A6/SLC1A5/SLC1A1/FOLR1/FOLR3/SLC26A8/ABCC5/SLC1A4/KMO/KCNJ8/GFAP/SYT4/KCNK1/TTYH3/STXBP1/SLC22A7/PIANP/SLC13A5/ARL6IP5/NTRK2/SLC7A11/GRM1/SLC16A1/SLC1A7/NPY5R/FOLR2/TTYH1/BEST1/TRH/LRRC8D/AGXT/SLC19A1/SLC26A9/KCNJ10/SLC17A8/SLC25A21/SLC25A10/PRKG1/SLC26A6",49
"GO:0006942","regulation of striated muscle contraction","49/6369","107/18860",0.457943925233645,1.35607197831787,2.63748901828227,0.00640778761970717,0.0368142793708834,0.026723320988806,"ATP1A2/DSG2/KCNQ1/PKP2/DLG1/REM1/JPH4/MYH7/DSP/CHGA/SLC8A3/SMAD7/PIK3CG/CAV1/TRPV4/ADGRD1/PDE4D/RGS2/CASQ2/ADRA1A/TNNI3/HRC/TNNT3/DSC2/GATA4/HCN4/ADCY10/ANK2/JPH2/CACNA1C/JPH3/CLIC2/RNF207/MYL3/ADRA1B/JUP/CAV3/SLC8A1/NKX2-5/SCN5A/PRKD1/PDE4B/TRDN/ATP2A1/PLN/RYR2/GSTM2/KBTBD13/GJA5",49
"GO:0032945","negative regulation of mononuclear cell proliferation","45/6369","97/18860",0.463917525773196,1.3737611141596,2.63527046141546,0.00656796469976452,0.0377003553463838,0.0273665195823522,"BTK/TYROBP/FOXP3/TSPAN32/GAL/DLG1/ARG2/CD37/IL4I1/LILRB1/VSIR/IL2/CRTAM/RIPOR2/CD86/SDC4/PLA2G5/FOXJ1/LILRB2/SFTPD/VTCN1/HAVCR2/GPNMB/LRRC32/XCL1/TNFRSF21/CDKN2A/SCGB1A1/DLG5/VSIG4/PLA2G2F/LAPTM5/IHH/MNDA/INPP5D/LGALS9C/IL20RB/SOX11/SCRIB/PLA2G2A/HLA-DRB1/SPN/CR1/LST1/HLA-E",45
